File,Query,Rank,BM25_Score,Doc_ID,Paragraph_Text
File 4 (tokenized_lemmatised_Agatha_Christie_Corpus_Combined_Paragraphs_15.csv),Hercule Poirot,1,6.673218253589129,"Book 8 with the title 'The Plymouth Express Affair', Chapter 36, Paragraph 15","yourself know. Trust the train, Mademoiselle, for it is _le bon Dieu_ who drives it."" The whistle of the engine came again. ""Trust the train, Mademoiselle,"" murmured Poirot again. ""And trust Hercule Poirot. He knows."""
File 4 (tokenized_lemmatised_Agatha_Christie_Corpus_Combined_Paragraphs_15.csv),Hercule Poirot,2,6.353283778766059,"Book 8 with the title 'The Plymouth Express Affair', Chapter 20, Paragraph 5","like religion--you get it at a certain age."" ""Mademoiselle is wanted at the telephone,"" said Marie, appearing at the window of the salon. ""M. Hercule Poirot desires to speak with her."" ""More blood and thunder. Go on, Katherine; go and dally with your detective."" M. Hercule Poirot's voice came neat and precise in its intonation to Katherine's ear. ""That is Mademoiselle Grey who speaks? _Bon._ Mademoiselle, I have a word for you from M. Van Aldin, the father of Madame Kettering. He wishes very much to speak with you, either at the Villa Marguerite or at his hotel, whichever you prefer."" Katherine reflected for a moment, but she decided that for Van Aldin to come"
File 4 (tokenized_lemmatised_Agatha_Christie_Corpus_Combined_Paragraphs_15.csv),Hercule Poirot,3,6.347868676509536,"Book 8 with the title 'The Plymouth Express Affair', Chapter 11, Paragraph 6","said Katherine; ""I don't even know her name."" ""Her name is Kettering. That we know from her passport and from the labels on her luggage. If we--"" There was a knock on the compartment door. M. Caux frowned. He opened it about six inches. ""What is the matter?"" he said peremptorily. ""I cannot be disturbed."" The egg-shaped head of Katherine's dinner acquaintance showed itself in the aperture. On his face was a beaming smile. ""My name,"" he said, ""is Hercule Poirot."" ""Not,"" the Commissary stammered, ""not _the_ Hercule Poirot?"" ""The same,"" said M. Poirot. ""I remember meeting you once, M. Caux, at the _Sûreté_ in Paris, though doubtless you have forgotten me?"" ""Not at all, Monsieur, not at all,"" declared the Commissary heartily. ""But enter, I pray of you. You know of this--"" ""Yes, I know,"" said Hercule Poirot. ""I came to see if I might be of any assistance?"" ""We should be flattered,"" replied the Commissary promptly. ""Let me present you, M. Poirot, to""--he consulted the passport he still held in his hand--""to Madame--er--Mademoiselle Grey."" Poirot smiled across at Katherine. ""It is strange, is it not,"" he murmured, ""that my words should have come true so quickly?"" ""Mademoiselle, alas! can tell us very little,"" said the Commissary. ""I have been explaining,"" said Katherine, ""that this poor lady was a complete stranger to me."" Poirot"
File 4 (tokenized_lemmatised_Agatha_Christie_Corpus_Combined_Paragraphs_15.csv),Hercule Poirot,4,5.723212436119099,"Book 8 with the title 'The Plymouth Express Affair', Chapter 29, Paragraph 8","You have seen the gentle, the calm Hercule Poirot; but there is another Hercule Poirot. I go now to bully, to threaten, to strike terror into the hearts of those who listen to me."" He looked at them in a self-satisfied way, and they both appeared to be duly impressed, though Lenox was biting her under lip, and the corners of Katherine's mouth had a suspicious twitch. ""And I shall do it,"" he said gravely. ""Oh yes, I shall succeed."" He had gone but a few steps when Katherine's voice made him turn. ""M. Poirot, I--I want to tell you. I think you were right in what you said. I am going back to England almost immediately."" Poirot stared at her very hard, and under the directness of his scrutiny she blushed. ""I see,"" he said gravely. ""I don't believe you do,"" said Katherine. ""I know more than you think, Mademoiselle,"" he said quietly. He left her, with an odd little smile upon his lips. Entering a waiting car, he drove to Antibes. Hippolyte, the Comte de la Roche's wooden-faced man-servant, was busy at"
File 4 (tokenized_lemmatised_Agatha_Christie_Corpus_Combined_Paragraphs_15.csv),Hercule Poirot,5,5.508660827128226,"Book 8 with the title 'The Plymouth Express Affair', Chapter 23, Paragraph 10","of surprise at seeing him and quickly shuts the door between the two compartments since it is possible that their conversation may be of a private nature."" He leaned back in his chair and watched the suggestion slowly take effect. No one knew better than Hercule Poirot that the class to which Mason belongs cannot be hurried. He must give her time to get rid of her own preconceived ideas."
File 1 (tokenized_Agatha_Christie_Corpus_Combined_Paragraphs_10.csv),The little grey cells!,1,7.234102917032447,"Book 8 with the title 'The Plymouth Express Affair', Chapter 19, Paragraph 9","an inconspicuous grey car some little distance behind him. He noticed it again now. He smiled to himself. The road was climbing steadily upwards. The Comte's foot pressed hard on the accelerator. The little red car had been specially built to the Comte's design, and had a far more powerful engine than would have been suspected from its appearance. It shot ahead. Presently he looked back and smiled; the grey car was following behind. Smothered in dust, the little red car leaped along the road. It was travelling now at a dangerous pace, but the Comte was a first-class driver. Now they were going down hill, twisting and curving unceasingly. Presently the car slackened speed, and finally came to a standstill before a Bureau de Poste. The Comte jumped out, lifted the lid of the tool chest, extracted the small brown paper parcel and hurried into the post office. Two minutes later he was driving once more in the direction of Mentone. When the grey car arrived there, the Comte was drinking English five o'clock tea on the terrace of one of the hotels. Later, he drove back to Monte Carlo, dined there, and reached home once more at eleven o'clock. Hippolyte came out to meet him with a"
File 1 (tokenized_Agatha_Christie_Corpus_Combined_Paragraphs_10.csv),The little grey cells!,2,6.102065525526088,"Book 6 with the title 'The Mysterious Affair at Styles', Chapter 15, Paragraph 5","must be right! I _am___ right!” “But then—” He interrupted me. “Wait, my friend. I must be right, therefore this new murder is impossible unless—unless—oh, wait, I implore you. Say no word—” He was silent for a moment or two, then, resuming his normal manner, he said in a quiet assured voice: “The victim is a man of middle-age. His body was found in the locked shed near the scene of the crime and had been dead at least forty-eight hours. And it is most probable that he was stabbed in a similar manner to M. Renauld, though not necessarily in the back.” It was my turn to gape—and gape I did. In all my knowledge of Poirot he had never done anything so amazing as this. And, almost inevitably, a doubt crossed my mind. “Poirot,” I cried, “you’re pulling my leg. You’ve heard all about it already.” He turned his earnest gaze upon me reproachfully. “Would I do such a thing? I assure you that I have heard nothing whatsoever. Did you not observe the shock your news was to me?” “But how on earth could you know all that?” “I was right then? But I knew it. The little grey cells, my friend, the little grey cells! They told me. Thus, and"
File 1 (tokenized_Agatha_Christie_Corpus_Combined_Paragraphs_10.csv),The little grey cells!,3,6.069418438811395,"Book 8 with the title 'The Plymouth Express Affair', Chapter 18, Paragraph 10","one else? Bah! I don't believe it."" ""I am lunching with that lady over there."" He crossed abruptly to where a lady in white had just come up the steps. He addressed her a little breathlessly. ""Miss Grey, will you--will you have lunch with me? You met me at Lady Tamplin's, if you remember."" Katherine looked at him for a minute or two with those thoughtful grey eyes that said so much. ""Thank you,"" she said, after a moment's pause; ""I should like to very much."""
File 1 (tokenized_Agatha_Christie_Corpus_Combined_Paragraphs_10.csv),The little grey cells!,4,5.573341652495816,"Book 6 with the title 'The Mysterious Affair at Styles', Chapter 2, Paragraph 1","It was five minutes past nine when I entered our joint sitting-room for breakfast on the following morning. My friend Poirot, exact to the minute as usual, was just tapping the shell of his second egg. He beamed upon me as I entered. “You have slept well, yes? You have recovered from the crossing so terrible? It is a marvel, almost you are exact this morning. _Pardon___, but your tie is not symmetrical. Permit that I rearrange him.” Elsewhere, I have described Hercule Poirot. An extraordinary little man! Height, five feet four inches, egg-shaped head carried a little to one side, eyes that shone green when he was excited, stiff military moustache, air of dignity immense! He was neat and dandified in appearance. For neatness of any kind, he had an absolute passion. To see an ornament set crooked, or a speck of dust, or a slight disarray in one’s attire, was torture to the little man until he could ease his feelings by remedying the matter. “Order” and “Method” were his gods. He had a certain disdain for tangible evidence, such as footprints and cigarette ash, and would maintain that, taken by themselves, they would never enable a detective to solve a problem. Then he would tap his egg-shaped head with absurd complacency, and remark with great satisfaction: “The true work, it is done from _within___. _The little grey cells___—remember always the little grey cells, _mon ami!___” I slipped into my seat, and remarked idly, in answer to Poirot’s greeting, that an hour’s sea passage from Calais to Dover could hardly be dignified by the epithet “terrible.” Poirot waved his egg-spoon in vigorous refutation of my remark. “_Du tout!___ If for an hour one experiences sensations and emotions of the most terrible, one has lived many hours! Does not one of your English poets say that time is counted, not by hours, but by heart-beats?” “I fancy Browning was referring to something more romantic than"
File 1 (tokenized_Agatha_Christie_Corpus_Combined_Paragraphs_10.csv),The little grey cells!,5,5.402534449068089,"Book 8 with the title 'The Plymouth Express Affair', Chapter 9, Paragraph 4","own half-whimsical words to Mirelle, ""_Portrait of a lady with grey eyes. I don't suppose I shall ever see her again._"" But he _had_ seen her again, and, what was more, she proposed to travel to the Riviera on the same day as he did. Just for a moment a shiver passed over him; in some ways he was superstitious. He had said, half-laughingly, that this woman might bring him bad luck. Suppose--suppose that should prove to be true. From the doorway he looked back at her as she stood talking to the clerk. For once his memory had not played him false. A lady--a lady in every sense of the word. Not very young, not singularly beautiful. But with something--grey eyes that might perhaps see too much. He knew as he went out of the door that in some way he was afraid of this woman. He had a sense of fatality. He went back to his rooms"
File 2 (tokenized_Agatha_Christie_Corpus_Combined_Paragraphs_15.csv),The little grey cells!,1,7.509788649143405,"Book 8 with the title 'The Plymouth Express Affair', Chapter 19, Paragraph 13","an inconspicuous grey car some little distance behind him. He noticed it again now. He smiled to himself. The road was climbing steadily upwards. The Comte's foot pressed hard on the accelerator. The little red car had been specially built to the Comte's design, and had a far more powerful engine than would have been suspected from its appearance. It shot ahead. Presently he looked back and smiled; the grey car was following behind. Smothered in dust, the little red car leaped along the road. It was travelling now at a dangerous pace, but the Comte was a first-class driver. Now they were going down hill, twisting and curving unceasingly. Presently the car slackened speed, and finally came to a standstill before a Bureau de Poste. The Comte jumped out, lifted the lid of the tool chest, extracted the"
File 2 (tokenized_Agatha_Christie_Corpus_Combined_Paragraphs_15.csv),The little grey cells!,2,7.405891984123256,"Book 6 with the title 'The Mysterious Affair at Styles', Chapter 15, Paragraph 8","about it already.” He turned his earnest gaze upon me reproachfully. “Would I do such a thing? I assure you that I have heard nothing whatsoever. Did you not observe the shock your news was to me?” “But how on earth could you know all that?” “I was right then? But I knew it. The little grey cells, my friend, the little grey cells! They told me. Thus, and in no other way, could there have been a second death. Now tell me all. If we go round to the left here, we can take a short cut across the golf links which will bring us to the back of the Villa Geneviève much more quickly.” As we walked, taking the way he had indicated, I recounted all I knew. Poirot listened attentively. “The dagger was in the wound, you say? That is"
File 2 (tokenized_Agatha_Christie_Corpus_Combined_Paragraphs_15.csv),The little grey cells!,3,7.129251533952813,"Book 8 with the title 'The Plymouth Express Affair', Chapter 18, Paragraph 15","steps. He addressed her a little breathlessly. ""Miss Grey, will you--will you have lunch with me? You met me at Lady Tamplin's, if you remember."" Katherine looked at him for a minute or two with those thoughtful grey eyes that said so much. ""Thank you,"" she said, after a moment's pause; ""I should like to very much."""
File 2 (tokenized_Agatha_Christie_Corpus_Combined_Paragraphs_15.csv),The little grey cells!,4,6.13084892744695,"Book 6 with the title 'The Mysterious Affair at Styles', Chapter 2, Paragraph 2","satisfaction: “The true work, it is done from _within___. _The little grey cells___—remember always the little grey cells, _mon ami!___” I slipped into my seat, and remarked idly, in answer to Poirot’s greeting, that an hour’s sea passage from Calais to Dover could hardly be dignified by the epithet “terrible.” Poirot waved his egg-spoon in vigorous refutation of my remark. “_Du tout!___ If for an hour one experiences sensations and emotions of the most terrible, one has lived many hours! Does not one of your English poets say that time is counted, not by hours, but by heart-beats?” “I fancy Browning was referring to something more romantic than sea sickness, though.” “Because he was an Englishman, an Islander to whom _la Manche___ was nothing. Oh, you English! With _nous autres___ it is different. Figure to yourself that a lady of my acquaintance at the beginning of the war fled to Ostend. There she had a terrible crisis of the nerves. Impossible to escape further except by crossing the sea! And she had a horror—_mais une horreur!___—of the sea! What was she to do? Daily _les Boches___ were drawing nearer. Imagine to yourself the terrible situation!” “What did she do?” I inquired curiously. “Fortunately her husband was _homme pratique___. He was also very calm, the crises of the nerves,"
File 2 (tokenized_Agatha_Christie_Corpus_Combined_Paragraphs_15.csv),The little grey cells!,5,5.940037588420928,"Book 6 with the title 'The Mysterious Affair at Styles', Chapter 19, Paragraph 12","Jack Renauld is guilty, it is in spite of Giraud’s arguments, not _because___ of them. And the gravest indictment against him is known only to me.” “What is that?” I asked, impressed. “If you would use your grey cells, and see the whole case clearly as I do, you too would perceive it, my friend.” This was what I called one of Poirot’s irritating answers. He went on, without waiting for me to speak. “Let us walk this way to the sea. We will sit on that little mound there, overlooking the beach, and review the case. You shall know all that"
File 3 (tokenized_lemmatised_Agatha_Christie_Corpus_Combined_Paragraphs_10.csv),The little grey cells!,1,14.603614404574577,"Book 6 with the title 'The Mysterious Affair at Styles', Chapter 15, Paragraph 5","must be right! I _am___ right!” “But then—” He interrupted me. “Wait, my friend. I must be right, therefore this new murder is impossible unless—unless—oh, wait, I implore you. Say no word—” He was silent for a moment or two, then, resuming his normal manner, he said in a quiet assured voice: “The victim is a man of middle-age. His body was found in the locked shed near the scene of the crime and had been dead at least forty-eight hours. And it is most probable that he was stabbed in a similar manner to M. Renauld, though not necessarily in the back.” It was my turn to gape—and gape I did. In all my knowledge of Poirot he had never done anything so amazing as this. And, almost inevitably, a doubt crossed my mind. “Poirot,” I cried, “you’re pulling my leg. You’ve heard all about it already.” He turned his earnest gaze upon me reproachfully. “Would I do such a thing? I assure you that I have heard nothing whatsoever. Did you not observe the shock your news was to me?” “But how on earth could you know all that?” “I was right then? But I knew it. The little grey cells, my friend, the little grey cells! They told me. Thus, and"
File 3 (tokenized_lemmatised_Agatha_Christie_Corpus_Combined_Paragraphs_10.csv),The little grey cells!,2,10.637268018141405,"Book 6 with the title 'The Mysterious Affair at Styles', Chapter 2, Paragraph 1","It was five minutes past nine when I entered our joint sitting-room for breakfast on the following morning. My friend Poirot, exact to the minute as usual, was just tapping the shell of his second egg. He beamed upon me as I entered. “You have slept well, yes? You have recovered from the crossing so terrible? It is a marvel, almost you are exact this morning. _Pardon___, but your tie is not symmetrical. Permit that I rearrange him.” Elsewhere, I have described Hercule Poirot. An extraordinary little man! Height, five feet four inches, egg-shaped head carried a little to one side, eyes that shone green when he was excited, stiff military moustache, air of dignity immense! He was neat and dandified in appearance. For neatness of any kind, he had an absolute passion. To see an ornament set crooked, or a speck of dust, or a slight disarray in one’s attire, was torture to the little man until he could ease his feelings by remedying the matter. “Order” and “Method” were his gods. He had a certain disdain for tangible evidence, such as footprints and cigarette ash, and would maintain that, taken by themselves, they would never enable a detective to solve a problem. Then he would tap his egg-shaped head with absurd complacency, and remark with great satisfaction: “The true work, it is done from _within___. _The little grey cells___—remember always the little grey cells, _mon ami!___” I slipped into my seat, and remarked idly, in answer to Poirot’s greeting, that an hour’s sea passage from Calais to Dover could hardly be dignified by the epithet “terrible.” Poirot waved his egg-spoon in vigorous refutation of my remark. “_Du tout!___ If for an hour one experiences sensations and emotions of the most terrible, one has lived many hours! Does not one of your English poets say that time is counted, not by hours, but by heart-beats?” “I fancy Browning was referring to something more romantic than"
File 3 (tokenized_lemmatised_Agatha_Christie_Corpus_Combined_Paragraphs_10.csv),The little grey cells!,3,10.557633999862126,"Book 6 with the title 'The Mysterious Affair at Styles', Chapter 19, Paragraph 8","spite of all appearances to the contrary, that Jack Renauld may not be guilty?” Poirot did not answer at once, but after a long wait he said gravely: “I do not know, Hastings. There is just a chance of it. Of course Giraud is all wrong—wrong from beginning to end. If Jack Renauld is guilty, it is in spite of Giraud’s arguments, not _because___ of them. And the gravest indictment against him is known only to me.” “What is that?” I asked, impressed. “If you would use your grey cells, and see the whole case clearly as I do, you too would perceive it, my friend.” This was what I called one of Poirot’s irritating answers. He went on, without waiting for me to speak. “Let us walk this way to the sea. We will sit on that little mound there, overlooking the beach, and review the case. You shall know all that"
File 3 (tokenized_lemmatised_Agatha_Christie_Corpus_Combined_Paragraphs_10.csv),The little grey cells!,4,9.832825420392206,"Book 6 with the title 'The Mysterious Affair at Styles', Chapter 17, Paragraph 5","two stories links the two cases together inevitably. But reflect now on something very curious. It is not Madame Daubreuil who tells us this tale—if it were all would indeed be plain sailing—it is Madame Renauld. Is she then in league with the other?” “I can’t believe that,” I said slowly. “If it is so, she must be the most consummate actress the world has ever known.” “Ta-ta-ta,” said Poirot impatiently. “Again you have the sentiment, and not the logic! If it is necessary for a criminal to be a consummate actress, then by all means assume her to be one. But is it necessary? I do not believe Madame Renauld to be in league with Madame Daubreuil for several reasons, some of which I have already enumerated to you. The others are self-evident. Therefore, that possibility eliminated, we draw very near to the truth which is, as always, very curious and interesting.” “Poirot,” I cried, “what more do you know?” “_Mon ami___, you must make your own deductions. You have ‘access to the facts!’ Concentrate your grey cells. Reason—not like Giraud—but like Hercule Poirot.” “But are you _sure?___” “My friend, in many ways I have been"
File 3 (tokenized_lemmatised_Agatha_Christie_Corpus_Combined_Paragraphs_10.csv),The little grey cells!,5,9.680447091651693,"Book 8 with the title 'The Plymouth Express Affair', Chapter 19, Paragraph 9","an inconspicuous grey car some little distance behind him. He noticed it again now. He smiled to himself. The road was climbing steadily upwards. The Comte's foot pressed hard on the accelerator. The little red car had been specially built to the Comte's design, and had a far more powerful engine than would have been suspected from its appearance. It shot ahead. Presently he looked back and smiled; the grey car was following behind. Smothered in dust, the little red car leaped along the road. It was travelling now at a dangerous pace, but the Comte was a first-class driver. Now they were going down hill, twisting and curving unceasingly. Presently the car slackened speed, and finally came to a standstill before a Bureau de Poste. The Comte jumped out, lifted the lid of the tool chest, extracted the small brown paper parcel and hurried into the post office. Two minutes later he was driving once more in the direction of Mentone. When the grey car arrived there, the Comte was drinking English five o'clock tea on the terrace of one of the hotels. Later, he drove back to Monte Carlo, dined there, and reached home once more at eleven o'clock. Hippolyte came out to meet him with a"
File 4 (tokenized_lemmatised_Agatha_Christie_Corpus_Combined_Paragraphs_15.csv),The little grey cells!,1,15.030620779457985,"Book 6 with the title 'The Mysterious Affair at Styles', Chapter 15, Paragraph 8","about it already.” He turned his earnest gaze upon me reproachfully. “Would I do such a thing? I assure you that I have heard nothing whatsoever. Did you not observe the shock your news was to me?” “But how on earth could you know all that?” “I was right then? But I knew it. The little grey cells, my friend, the little grey cells! They told me. Thus, and in no other way, could there have been a second death. Now tell me all. If we go round to the left here, we can take a short cut across the golf links which will bring us to the back of the Villa Geneviève much more quickly.” As we walked, taking the way he had indicated, I recounted all I knew. Poirot listened attentively. “The dagger was in the wound, you say? That is"
File 4 (tokenized_lemmatised_Agatha_Christie_Corpus_Combined_Paragraphs_15.csv),The little grey cells!,2,11.81363209110096,"Book 6 with the title 'The Mysterious Affair at Styles', Chapter 19, Paragraph 12","Jack Renauld is guilty, it is in spite of Giraud’s arguments, not _because___ of them. And the gravest indictment against him is known only to me.” “What is that?” I asked, impressed. “If you would use your grey cells, and see the whole case clearly as I do, you too would perceive it, my friend.” This was what I called one of Poirot’s irritating answers. He went on, without waiting for me to speak. “Let us walk this way to the sea. We will sit on that little mound there, overlooking the beach, and review the case. You shall know all that"
File 4 (tokenized_lemmatised_Agatha_Christie_Corpus_Combined_Paragraphs_15.csv),The little grey cells!,3,10.313490199091783,"Book 6 with the title 'The Mysterious Affair at Styles', Chapter 2, Paragraph 2","satisfaction: “The true work, it is done from _within___. _The little grey cells___—remember always the little grey cells, _mon ami!___” I slipped into my seat, and remarked idly, in answer to Poirot’s greeting, that an hour’s sea passage from Calais to Dover could hardly be dignified by the epithet “terrible.” Poirot waved his egg-spoon in vigorous refutation of my remark. “_Du tout!___ If for an hour one experiences sensations and emotions of the most terrible, one has lived many hours! Does not one of your English poets say that time is counted, not by hours, but by heart-beats?” “I fancy Browning was referring to something more romantic than sea sickness, though.” “Because he was an Englishman, an Islander to whom _la Manche___ was nothing. Oh, you English! With _nous autres___ it is different. Figure to yourself that a lady of my acquaintance at the beginning of the war fled to Ostend. There she had a terrible crisis of the nerves. Impossible to escape further except by crossing the sea! And she had a horror—_mais une horreur!___—of the sea! What was she to do? Daily _les Boches___ were drawing nearer. Imagine to yourself the terrible situation!” “What did she do?” I inquired curiously. “Fortunately her husband was _homme pratique___. He was also very calm, the crises of the nerves,"
File 4 (tokenized_lemmatised_Agatha_Christie_Corpus_Combined_Paragraphs_15.csv),The little grey cells!,4,10.215289530739263,"Book 6 with the title 'The Mysterious Affair at Styles', Chapter 17, Paragraph 8","others are self-evident. Therefore, that possibility eliminated, we draw very near to the truth which is, as always, very curious and interesting.” “Poirot,” I cried, “what more do you know?” “_Mon ami___, you must make your own deductions. You have ‘access to the facts!’ Concentrate your grey cells. Reason—not like Giraud—but like Hercule Poirot.” “But are you _sure?___” “My friend, in many ways I have been an imbecile. But at last I see clearly.” “You know everything?” “I have discovered what M. Renauld sent for me to discover.” “And you know the murderer?” “I know one murderer.” “What do you mean?” “We talk a little at cross-purposes. There are here not one crime, but two. The first I have solved, the second—_eh bien___, I will confess, I am not sure!” “But,"
File 4 (tokenized_lemmatised_Agatha_Christie_Corpus_Combined_Paragraphs_15.csv),The little grey cells!,5,9.227692147025056,"Book 6 with the title 'The Mysterious Affair at Styles', Chapter 12, Paragraph 4","with some ill humour. “I neither see nor comprehend. You make all these confounded mysteries, and it’s useless asking you to explain. You always like keeping everything up your sleeve to the last minute.” “Do not enrage yourself, my friend,” said Poirot with a smile. “I will explain if you wish. But not a word to Giraud, _c’est entendu?___ He treats me as an old one of no importance! _We shall see!___ In common fairness I gave him a hint. If he does not choose to act upon it, that is his own look out.” I assured Poirot that he could rely upon my discretion. “_C’est bien!___ Let us then employ our little grey cells. Tell me, my friend, at what time, according to you, did the tragedy take place?” “Why, at two o’clock or thereabouts,” I said, astonished. “You remember, Mrs. Renauld told us that she heard the clock strike while the men were in the room.” “Exactly, and on the strength of that, you, the examining magistrate,"
