book_id,book_title,chapter_id,chapter_title,paragraph_id,paragraph_text,tokenized
3,The Missing Will,7,CHAPTER VI,13,"Mill House. My reconstructions so far I considered good. All along I had realized that the differences between the man Mrs. James had described and my Tube “doctor” were those of non-essentials. An overcoat, a beard, gold-rimmed eyeglasses. The “doctor” had appeared middle-aged, but I remembered that he had stooped over the body like a comparatively young man. There had been a suppleness which told of young joints. The victim of the accident (the Moth Ball man, as I called him to myself) and the foreign woman, Mrs. de Castina, or whatever her real name was, had had an assignation to meet at the Mill House. That was how I pieced the thing together. Either because they feared they were being watched or for some other","['Mill', 'House', 'My', 'reconstructions', 'far', 'I', 'considered', 'good', 'All', 'along', 'I', 'realized', 'differences', 'man', 'Mrs.', 'James', 'described', 'Tube', 'doctor', 'non', 'essentials', 'An', 'overcoat', 'beard', 'gold', 'rimmed', 'eyeglasses', 'The', 'doctor', 'appeared', 'middle', 'aged', 'I', 'remembered', 'stooped', 'body', 'like', 'comparatively', 'young', 'man', 'There', 'suppleness', 'told', 'young', 'joints', 'The', 'victim', 'accident', 'Moth', 'Ball', 'man', 'I', 'called', 'foreign', 'woman', 'Mrs.', 'de', 'Castina', 'whatever', 'real', 'name', 'assignation', 'meet', 'Mill', 'House', 'That', 'I', 'pieced', 'thing', 'together', 'Either', 'feared', 'watched']"
3,The Missing Will,7,CHAPTER VI,14,"reason, they chose the rather ingenious method of both getting an order to view the same house. Thus their meeting there might have the appearance of pure chance. That the Moth Ball man had suddenly caught sight of the “doctor,” and that the meeting was totally unexpected and alarming to him, was another fact of which I was fairly sure. What had happened next? The “doctor” had removed his disguise and followed the woman to Marlow. But it was possible that had he removed it rather hastily traces of spirit-gum might still linger on his chin. Hence my question to Mrs. James. Whilst occupied with my thoughts I had arrived at the low old-fashioned door of the Mill House. Unlocking it with the key, I passed","['reason', 'chose', 'rather', 'ingenious', 'method', 'getting', 'order', 'view', 'house', 'Thus', 'meeting', 'might', 'appearance', 'pure', 'chance', 'That', 'Moth', 'Ball', 'man', 'suddenly', 'caught', 'sight', 'doctor', 'meeting', 'totally', 'unexpected', 'alarming', 'another', 'fact', 'I', 'fairly', 'sure', 'What', 'happened', 'next', 'The', 'doctor', 'removed', 'disguise', 'followed', 'woman', 'Marlow', 'But', 'possible', 'removed', 'rather', 'hastily', 'traces', 'spirit', 'gum', 'might', 'still', 'linger', 'chin', 'Hence', 'question', 'Mrs.', 'James', 'Whilst', 'occupied', 'thoughts', 'I', 'arrived', 'low', 'old', 'fashioned', 'door', 'Mill', 'House', 'Unlocking', 'key', 'I', 'passed']"
3,The Missing Will,7,CHAPTER VI,15,"inside. The hall was low and dark, the place smelt forlorn and mildewy. In spite of myself, I shivered. Did the woman who had come here “smiling to herself” a few days ago feel no chill of premonition as she entered this house? I wondered. Did the smile fade from her lips, and did a nameless dread close round her heart? Or had she gone upstairs, smiling still, unconscious of the doom that was so soon to overtake her? My heart beat a little faster. Was the house really empty? Was doom waiting for me in it also? For the first time, I understood the meaning of the much-used word, “atmosphere.” There was an atmosphere in this house, an atmosphere of cruelty, of menace, of evil.","['inside', 'The', 'hall', 'low', 'dark', 'place', 'smelt', 'forlorn', 'mildewy', 'In', 'spite', 'I', 'shivered', 'Did', 'woman', 'come', 'smiling', 'days', 'ago', 'feel', 'chill', 'premonition', 'entered', 'house', 'I', 'wondered', 'Did', 'smile', 'fade', 'lips', 'nameless', 'dread', 'close', 'round', 'heart', 'Or', 'gone', 'upstairs', 'smiling', 'still', 'unconscious', 'doom', 'soon', 'overtake', 'My', 'heart', 'beat', 'little', 'faster', 'Was', 'house', 'really', 'empty', 'Was', 'doom', 'waiting', 'also', 'For', 'first', 'time', 'I', 'understood', 'meaning', 'much', 'used', 'word', 'atmosphere', 'There', 'atmosphere', 'house', 'atmosphere', 'cruelty', 'menace', 'evil']"
3,The Missing Will,8,CHAPTER VII,1,"Shaking off the feelings that oppressed me, I went quickly upstairs. I had no difficulty in finding the room of the tragedy. On the day the body was discovered it had rained heavily, and large muddy boots had trampled the uncarpeted floor in every direction. I wondered if the murderer had left any footmarks the previous day. It was likely that the police would be reticent on the subject if he had, but on consideration I decided it was unlikely. The weather had been fine","['Shaking', 'feelings', 'oppressed', 'I', 'went', 'quickly', 'upstairs', 'I', 'difficulty', 'finding', 'room', 'tragedy', 'On', 'day', 'body', 'discovered', 'rained', 'heavily', 'large', 'muddy', 'boots', 'trampled', 'uncarpeted', 'floor', 'every', 'direction', 'I', 'wondered', 'murderer', 'left', 'footmarks', 'previous', 'day', 'It', 'likely', 'police', 'would', 'reticent', 'subject', 'consideration', 'I', 'decided', 'unlikely', 'The', 'weather', 'fine']"
3,The Missing Will,8,CHAPTER VII,2,"and dry. There was nothing of interest about the room. It was almost square with two big bay windows, plain white walls and a bare floor, the boards being stained round the edges where the carpet had ceased. I searched it carefully, but there was not so much as a pin lying about. The gifted young detective did not seem likely to discover a neglected clue. I had brought with me a pencil and notebook. There did not seem much to note, but I duly","['dry', 'There', 'nothing', 'interest', 'room', 'It', 'almost', 'square', 'two', 'big', 'bay', 'windows', 'plain', 'white', 'walls', 'bare', 'floor', 'boards', 'stained', 'round', 'edges', 'carpet', 'ceased', 'I', 'searched', 'carefully', 'much', 'pin', 'lying', 'The', 'gifted', 'young', 'detective', 'seem', 'likely', 'discover', 'neglected', 'clue', 'I', 'brought', 'pencil', 'notebook', 'There', 'seem', 'much', 'note', 'I', 'duly']"
3,The Missing Will,8,CHAPTER VII,3,"dotted down a brief sketch of the room to cover my disappointment at the failure of my quest. As I was in the act of returning the pencil to my bag, it slipped from my fingers and rolled along the floor. The Mill House was really old, and the floors were very uneven. The pencil rolled steadily, with increasing momentum, until it came to rest under one of the windows. In the recess of each window there was a broad window-seat, underneath which there was","['dotted', 'brief', 'sketch', 'room', 'cover', 'disappointment', 'failure', 'quest', 'As', 'I', 'act', 'returning', 'pencil', 'bag', 'slipped', 'fingers', 'rolled', 'along', 'floor', 'The', 'Mill', 'House', 'really', 'old', 'floors', 'uneven', 'The', 'pencil', 'rolled', 'steadily', 'increasing', 'momentum', 'came', 'rest', 'one', 'windows', 'In', 'recess', 'window', 'broad', 'window', 'seat', 'underneath']"
3,The Missing Will,8,CHAPTER VII,4,"a cupboard. My pencil was lying right against the cupboard door. The cupboard was shut, but it suddenly occurred to me that if it had been open my pencil would have rolled inside. I opened the door, and my pencil immediately rolled in and sheltered modestly in the farthest corner. I retrieved it, noting as I did so that owing to the lack of light and the peculiar formation of the cupboard one could not see it, but had to feel for it. Apart from","['cupboard', 'My', 'pencil', 'lying', 'right', 'cupboard', 'door', 'The', 'cupboard', 'shut', 'suddenly', 'occurred', 'open', 'pencil', 'would', 'rolled', 'inside', 'I', 'opened', 'door', 'pencil', 'immediately', 'rolled', 'sheltered', 'modestly', 'farthest', 'corner', 'I', 'retrieved', 'noting', 'I', 'owing', 'lack', 'light', 'peculiar', 'formation', 'cupboard', 'one', 'could', 'see', 'feel', 'Apart']"
3,The Missing Will,8,CHAPTER VII,5,"my pencil the cupboard was empty, but being thorough by nature I tried the one under the opposite window. At first sight, it looked as though that also was empty, but I grubbed about perseveringly, and was rewarded by feeling my hand close on a hard paper cylinder which lay in a sort of trough, or depression, in the far corner of the cupboard. As soon as I had it in my hand, I knew what it was. A roll of Kodak films. Here was","['pencil', 'cupboard', 'empty', 'thorough', 'nature', 'I', 'tried', 'one', 'opposite', 'window', 'At', 'first', 'sight', 'looked', 'though', 'also', 'empty', 'I', 'grubbed', 'perseveringly', 'rewarded', 'feeling', 'hand', 'close', 'hard', 'paper', 'cylinder', 'lay', 'sort', 'trough', 'depression', 'far', 'corner', 'cupboard', 'As', 'soon', 'I', 'hand', 'I', 'knew', 'A', 'roll', 'Kodak', 'films', 'Here']"
3,The Missing Will,8,CHAPTER VII,6,"a find! I realized, of course, that these films might very well be an old roll belonging to Sir Eustace Pedler which had rolled in here and had not been found when the cupboard was emptied. But I did not think so. The red paper was far too fresh-looking. It was just as dusty as it would have been had it laid there for two or three days—that is to say, since the murder. Had it been there for any length of time, it would","['find', 'I', 'realized', 'course', 'films', 'might', 'well', 'old', 'roll', 'belonging', 'Sir', 'Eustace', 'Pedler', 'rolled', 'found', 'cupboard', 'emptied', 'But', 'I', 'think', 'The', 'red', 'paper', 'far', 'fresh', 'looking', 'It', 'dusty', 'would', 'laid', 'two', 'three', 'days', 'say', 'since', 'murder', 'Had', 'length', 'time', 'would']"
3,The Missing Will,8,CHAPTER VII,7,"have been thickly coated. Who had dropped it? The woman or the man? I remembered that the contents of her handbag had appeared to be intact. If it had been jerked open in the struggle and the roll of films had fallen out, surely some of the loose money would have been scattered about also? No, it was not the woman who had dropped the films. I sniffed suddenly and suspiciously. Was the smell of moth balls becoming an obsession with me? I could swear","['thickly', 'coated', 'Who', 'dropped', 'The', 'woman', 'man', 'I', 'remembered', 'contents', 'handbag', 'appeared', 'intact', 'If', 'jerked', 'open', 'struggle', 'roll', 'films', 'fallen', 'surely', 'loose', 'money', 'would', 'scattered', 'also', 'No', 'woman', 'dropped', 'films', 'I', 'sniffed', 'suddenly', 'suspiciously', 'Was', 'smell', 'moth', 'balls', 'becoming', 'obsession', 'I', 'could', 'swear']"
3,The Missing Will,8,CHAPTER VII,8,"that the roll of films smelt of it also? I held them under my nose. They had, as usual, a strong smell of their own, but apart from that I could clearly detect the odour I disliked so much. I soon found the cause. A minute shred of cloth had caught on a rough edge of the centre wood, and that shred was strongly impregnated with moth balls. At some time or another the films had been carried in the overcoat pocket of the man","['roll', 'films', 'smelt', 'also', 'I', 'held', 'nose', 'They', 'usual', 'strong', 'smell', 'apart', 'I', 'could', 'clearly', 'detect', 'odour', 'I', 'disliked', 'much', 'I', 'soon', 'found', 'cause', 'A', 'minute', 'shred', 'cloth', 'caught', 'rough', 'edge', 'centre', 'wood', 'shred', 'strongly', 'impregnated', 'moth', 'balls', 'At', 'time', 'another', 'films', 'carried', 'overcoat', 'pocket', 'man']"
3,The Missing Will,8,CHAPTER VII,9,"who was killed in the Tube. Was it he who had dropped them here? Hardly. His movements were all accounted for. No, it was the other man, the “doctor.” He had taken the films when he had taken the paper. It was he who had dropped them here during his struggle with the woman. I had got my clue! I would have the roll developed, and then I would have further developments to work upon. Very elated, I left the house, returned the keys to","['killed', 'Tube', 'Was', 'dropped', 'Hardly', 'His', 'movements', 'accounted', 'No', 'man', 'doctor', 'He', 'taken', 'films', 'taken', 'paper', 'It', 'dropped', 'struggle', 'woman', 'I', 'got', 'clue', 'I', 'would', 'roll', 'developed', 'I', 'would', 'developments', 'work', 'upon', 'Very', 'elated', 'I', 'left', 'house', 'returned', 'keys']"
3,The Missing Will,8,CHAPTER VII,10,"Mrs. James and made my way as quickly as possible to the station. On the way back to town, I took out my paper and studied it afresh. Suddenly the figures took on a new significance. Suppose they were a date? 17 1 22. The 17th of January, 1922. Surely that must be it! Idiot that I was not to have thought of it before. But in that case I _must_ find out the whereabouts of Kilmorden Castle, for to-day was actually the 14th.","['Mrs.', 'James', 'made', 'way', 'quickly', 'possible', 'station', 'On', 'way', 'back', 'town', 'I', 'took', 'paper', 'studied', 'afresh', 'Suddenly', 'figures', 'took', 'new', 'significance', 'Suppose', 'date', '17', '1', '22', 'The', '17th', 'January', '1922', 'Surely', 'must', 'Idiot', 'I', 'thought', 'But', 'case', 'I', 'must', 'find', 'whereabouts', 'Kilmorden', 'Castle', 'day', 'actually', '14th']"
3,The Missing Will,8,CHAPTER VII,11,Three days. Little enough—almost hopeless when one had no idea of where to look! It was too late to hand in my roll to-day. I had to hurry home to Kensington so as not to be late for dinner. It occurred to me that there was an easy way of verifying whether some of my conclusions were correct. I asked Mr. Flemming whether there had been a camera amongst the dead man’s belongings. I knew that he had taken an interest in the case,"['Three', 'days', 'Little', 'enough', 'almost', 'hopeless', 'one', 'idea', 'look', 'It', 'late', 'hand', 'roll', 'day', 'I', 'hurry', 'home', 'Kensington', 'late', 'dinner', 'It', 'occurred', 'easy', 'way', 'verifying', 'whether', 'conclusions', 'correct', 'I', 'asked', 'Mr.', 'Flemming', 'whether', 'camera', 'amongst', 'dead', 'man', '’s', 'belongings', 'I', 'knew', 'taken', 'interest', 'case']"
3,The Missing Will,8,CHAPTER VII,12,"and was conversant with all the details. To my surprise and annoyance he replied that there had been no camera. All Carton’s effects had been gone over very carefully in the hopes of finding something that might throw light upon his state of mind. He was positive that there had been no photographic apparatus of any kind. That was rather a set-back to my theory. If he had no camera, why should he be carrying a roll of films? I set out early next","['conversant', 'details', 'To', 'surprise', 'annoyance', 'replied', 'camera', 'All', 'Carton', '’s', 'effects', 'gone', 'carefully', 'hopes', 'finding', 'something', 'might', 'throw', 'light', 'upon', 'state', 'mind', 'He', 'positive', 'photographic', 'apparatus', 'kind', 'That', 'rather', 'set', 'back', 'theory', 'If', 'camera', 'carrying', 'roll', 'films', 'I', 'set', 'early', 'next']"
3,The Missing Will,8,CHAPTER VII,13,"morning to take my precious roll to be developed. I was so fussy that I went all the way to Regent Street to the big Kodak place. I handed it in and asked for a print of each film. The man finished stacking together a heap of films packed in yellow tin cylinders for the tropics, and picked up my roll. He looked at me. “You’ve made a mistake, I think,” he said, smiling. “Oh, no,” I said. “I’m sure I haven’t.” “You’ve given","['morning', 'take', 'precious', 'roll', 'developed', 'I', 'fussy', 'I', 'went', 'way', 'Regent', 'Street', 'big', 'Kodak', 'place', 'I', 'handed', 'asked', 'print', 'film', 'The', 'man', 'finished', 'stacking', 'together', 'heap', 'films', 'packed', 'yellow', 'tin', 'cylinders', 'tropics', 'picked', 'roll', 'He', 'looked', 'You', '’ve', 'made', 'mistake', 'I', 'think', 'said', 'smiling', 'Oh', 'I', 'said', 'I', '’m', 'sure', 'I', 'n’t', 'You', '’ve', 'given']"
3,The Missing Will,8,CHAPTER VII,14,"me the wrong roll. This is an _unexposed_ one.” I walked out with what dignity I could muster. I dare say it is good for one now and again to realize what an idiot one can be! But nobody relishes the process. And then, just as I was passing one of the big shipping offices, I came to a sudden halt. In the window was a beautiful model of one of the company’s boats, and it was labelled “Kenilworth Castle.” A wild idea shot","['wrong', 'roll', 'This', 'unexposed', 'one', 'I', 'walked', 'dignity', 'I', 'could', 'muster', 'I', 'dare', 'say', 'good', 'one', 'realize', 'idiot', 'one', 'But', 'nobody', 'relishes', 'process', 'And', 'I', 'passing', 'one', 'big', 'shipping', 'offices', 'I', 'came', 'sudden', 'halt', 'In', 'window', 'beautiful', 'model', 'one', 'company', '’s', 'boats', 'labelled', 'Kenilworth', 'Castle', 'A', 'wild', 'idea', 'shot']"
3,The Missing Will,8,CHAPTER VII,15,"through my brain. I pushed the door open and went in. I went up to the counter and in faltering voice (genuine this time!) I murmured: “Kilmorden Castle?” “On the 17th from Southampton. Cape Town? First or second class?” “How much is it?” “First class, eighty-seven pounds——” I interrupted him. The coincidence was too much for me. Exactly the amount of my legacy! I would put all my eggs in one basket. “First class,” I said. I was now definitely committed to the adventure.","['brain', 'I', 'pushed', 'door', 'open', 'went', 'I', 'went', 'counter', 'faltering', 'voice', 'genuine', 'time', 'I', 'murmured', 'Kilmorden', 'Castle', 'On', '17th', 'Southampton', 'Cape', 'Town', 'First', 'second', 'class', 'How', 'much', 'First', 'class', 'eighty', 'seven', 'pounds', 'I', 'interrupted', 'The', 'coincidence', 'much', 'Exactly', 'amount', 'legacy', 'I', 'would', 'put', 'eggs', 'one', 'basket', 'First', 'class', 'I', 'said', 'I', 'definitely', 'committed', 'adventure']"
3,The Missing Will,9,CHAPTER VIII,1,"_(Extracts from the diary of Sir Eustace Pedler, M.P.)_ It is an extraordinary thing that I never seem to get any peace. I am a man who likes a quiet life. I like my Club, my rubber of Bridge, a well-cooked meal, a sound wine. I like England in the summer, and the Riviera in the winter. I have no desire to participate in sensational happenings. Sometimes, in front of a good fire, I do not object to reading about them in the newspaper. But that is as far as I am willing to go. My object in life is to be thoroughly comfortable. I have devoted a certain amount of thought, and a considerable amount of money, to further that end. But I cannot say that I always succeed. If things do not","['Extracts', 'diary', 'Sir', 'Eustace', 'Pedler', 'M.P.', 'It', 'extraordinary', 'thing', 'I', 'never', 'seem', 'get', 'peace', 'I', 'man', 'likes', 'quiet', 'life', 'I', 'like', 'Club', 'rubber', 'Bridge', 'well', 'cooked', 'meal', 'sound', 'wine', 'I', 'like', 'England', 'summer', 'Riviera', 'winter', 'I', 'desire', 'participate', 'sensational', 'happenings', 'Sometimes', 'front', 'good', 'fire', 'I', 'object', 'reading', 'newspaper', 'But', 'far', 'I', 'willing', 'go', 'My', 'object', 'life', 'thoroughly', 'comfortable', 'I', 'devoted', 'certain', 'amount', 'thought', 'considerable', 'amount', 'money', 'end', 'But', 'I', 'say', 'I', 'always', 'succeed', 'If', 'things']"
3,The Missing Will,9,CHAPTER VIII,2,"actually happen to me, they happen round me, and frequently, in spite of myself, I become involved. I hate being involved. All this because Guy Pagett came into my bedroom this morning with a telegram in his hand and a face as long as a mute at a funeral. Guy Pagett is my secretary, a zealous, painstaking, hard-working fellow, admirable in every respect. I know no one who annoys me more. For a long time I have been racking my brains as to how to get rid of him. But you cannot very well dismiss a secretary because he prefers work to play, likes getting up early in the morning, and has positively no vices. The only amusing thing about the fellow is his face. He has the face of a fourteenth-century poisoner—the","['actually', 'happen', 'happen', 'round', 'frequently', 'spite', 'I', 'become', 'involved', 'I', 'hate', 'involved', 'All', 'Guy', 'Pagett', 'came', 'bedroom', 'morning', 'telegram', 'hand', 'face', 'long', 'mute', 'funeral', 'Guy', 'Pagett', 'secretary', 'zealous', 'painstaking', 'hard', 'working', 'fellow', 'admirable', 'every', 'respect', 'I', 'know', 'one', 'annoys', 'For', 'long', 'time', 'I', 'racking', 'brains', 'get', 'rid', 'But', 'well', 'dismiss', 'secretary', 'prefers', 'work', 'play', 'likes', 'getting', 'early', 'morning', 'positively', 'vices', 'The', 'amusing', 'thing', 'fellow', 'face', 'He', 'face', 'fourteenth', 'century', 'poisoner']"
3,The Missing Will,9,CHAPTER VIII,3,"sort of man the Borgias got to do their odd jobs for them. I wouldn’t mind so much if Pagett didn’t make me work too. My idea of work is something that should be undertaken lightly and airily—trifled with, in fact! I doubt if Guy Pagett has ever trifled with anything in his life. He takes everything seriously. That is what makes him so difficult to live with. Last week I had the brilliant idea of sending him off to Florence. He talked about Florence and how much he wanted to go there. “My dear fellow,” I cried, “you shall go to-morrow. I will pay all your expenses.” January isn’t the usual time for going to Florence, but it would be all one to Pagett. I could imagine him going about, guide-book in","['sort', 'man', 'Borgias', 'got', 'odd', 'jobs', 'I', 'would', 'n’t', 'mind', 'much', 'Pagett', 'n’t', 'make', 'work', 'My', 'idea', 'work', 'something', 'undertaken', 'lightly', 'airily', 'trifled', 'fact', 'I', 'doubt', 'Guy', 'Pagett', 'ever', 'trifled', 'anything', 'life', 'He', 'takes', 'everything', 'seriously', 'That', 'makes', 'difficult', 'live', 'Last', 'week', 'I', 'brilliant', 'idea', 'sending', 'Florence', 'He', 'talked', 'Florence', 'much', 'wanted', 'go', 'My', 'dear', 'fellow', 'I', 'cried', 'shall', 'go', 'morrow', 'I', 'pay', 'expenses', 'January', 'n’t', 'usual', 'time', 'going', 'Florence', 'would', 'one', 'Pagett', 'I', 'could', 'imagine', 'going', 'guide', 'book']"
3,The Missing Will,9,CHAPTER VIII,4,"hand, religiously doing all the picture galleries. And a week’s freedom was cheap to me at the price. It has been a delightful week. I have done everything I wanted to, and nothing that I did not want to do. But when I blinked my eyes open, and perceived Pagett standing between me and the light at the unearthly hour of 9 a.m. this morning, I realized that freedom was over. “My dear fellow,” I said, “has the funeral already taken place, or is it for later in the morning?” Pagett does not appreciate dry humour. He merely stared. “So you know, Sir Eustace?” “Know what?” I said crossly. “From the expression of your face I inferred that one of your near and dear relatives was to be interred this morning.” Pagett ignored","['hand', 'religiously', 'picture', 'galleries', 'And', 'week', '’s', 'freedom', 'cheap', 'price', 'It', 'delightful', 'week', 'I', 'done', 'everything', 'I', 'wanted', 'nothing', 'I', 'want', 'But', 'I', 'blinked', 'eyes', 'open', 'perceived', 'Pagett', 'standing', 'light', 'unearthly', 'hour', '9', 'a.m.', 'morning', 'I', 'realized', 'freedom', 'My', 'dear', 'fellow', 'I', 'said', 'funeral', 'already', 'taken', 'place', 'later', 'morning', 'Pagett', 'appreciate', 'dry', 'humour', 'He', 'merely', 'stared', 'So', 'know', 'Sir', 'Eustace', 'Know', 'I', 'said', 'crossly', 'From', 'expression', 'face', 'I', 'inferred', 'one', 'near', 'dear', 'relatives', 'interred', 'morning', 'Pagett', 'ignored']"
3,The Missing Will,9,CHAPTER VIII,5,"the sally as far as possible. “I thought you couldn’t know about this.” He tapped the telegram. “I know you dislike being aroused early—but it _is_ nine o’clock”—Pagett insists on regarding 9 a.m. as practically the middle of the day—“and I thought that under the circumstances——” He tapped the telegram again. “What is that thing?” I asked. “It’s a telegram from the police at Marlow. A woman has been murdered in your house.” That aroused me in earnest. “What colossal cheek,” I exclaimed. “Why in _my_ house? Who murdered her?” “They don’t say. I suppose we shall go back to England at once, Sir Eustace?” “You need suppose nothing of the kind. Why should we go back?” “The police——” “What on earth have I to do with the police?” “Well, it was your","['sally', 'far', 'possible', 'I', 'thought', 'could', 'n’t', 'know', 'He', 'tapped', 'telegram', 'I', 'know', 'dislike', 'aroused', 'early', 'nine', 'o’clock”—Pagett', 'insists', 'regarding', '9', 'a.m.', 'practically', 'middle', 'day—“and', 'I', 'thought', 'circumstances', 'He', 'tapped', 'telegram', 'What', 'thing', 'I', 'asked', 'It', '’s', 'telegram', 'police', 'Marlow', 'A', 'woman', 'murdered', 'house', 'That', 'aroused', 'earnest', 'What', 'colossal', 'cheek', 'I', 'exclaimed', 'Why', 'house', 'Who', 'murdered', 'They', 'n’t', 'say', 'I', 'suppose', 'shall', 'go', 'back', 'England', 'Sir', 'Eustace', 'You', 'need', 'suppose', 'nothing', 'kind', 'Why', 'go', 'back', 'The', 'police', 'What', 'earth', 'I', 'police', 'Well']"
3,The Missing Will,9,CHAPTER VIII,6,"house.” “That,” I said, “appears to be more my misfortune than my fault.” Guy Pagett shook his head gloomily. “It will have a very unfortunate effect upon the constituency,” he remarked lugubriously. I don’t see why it should have—and yet I have a feeling that in such matters Pagett’s instincts are always right. On the face of it, a Member of Parliament will be none the less efficient because a stray young woman comes and gets herself murdered in an empty house that belongs to him—but there is no accounting for the view the respectable British public takes of a matter. “She’s a foreigner too, and that makes it worse,” continued Pagett gloomily. Again I believe he is right. If it is disreputable to have a woman murdered in your house, it becomes","['house', 'That', 'I', 'said', 'appears', 'misfortune', 'fault', 'Guy', 'Pagett', 'shook', 'head', 'gloomily', 'It', 'unfortunate', 'effect', 'upon', 'constituency', 'remarked', 'lugubriously', 'I', 'n’t', 'see', 'yet', 'I', 'feeling', 'matters', 'Pagett', '’s', 'instincts', 'always', 'right', 'On', 'face', 'Member', 'Parliament', 'none', 'less', 'efficient', 'stray', 'young', 'woman', 'comes', 'gets', 'murdered', 'empty', 'house', 'belongs', 'accounting', 'view', 'respectable', 'British', 'public', 'takes', 'matter', 'She', '’s', 'foreigner', 'makes', 'worse', 'continued', 'Pagett', 'gloomily', 'Again', 'I', 'believe', 'right', 'If', 'disreputable', 'woman', 'murdered', 'house', 'becomes']"
3,The Missing Will,9,CHAPTER VIII,7,"more disreputable if the woman is a foreigner. Another idea struck me. “Good heavens,” I exclaimed, “I hope this won’t upset Caroline.” Caroline is the lady who cooks for me. Incidentally she is the wife of my gardener. What kind of a wife she makes I do not know, but she is an excellent cook. James, on the other hand, is not a good gardener—but I support him in idleness and give him the lodge to live in solely on account of Caroline’s cooking. “I don’t suppose she’ll stay after this,” said Pagett. “You always were a cheerful fellow,” I said. I expect I shall have to go back to England. Pagett clearly intends that I shall. And there is Caroline to pacify. _Three days later._ It is incredible to me that any","['disreputable', 'woman', 'foreigner', 'Another', 'idea', 'struck', 'Good', 'heavens', 'I', 'exclaimed', 'I', 'hope', 'wo', 'n’t', 'upset', 'Caroline', 'Caroline', 'lady', 'cooks', 'Incidentally', 'wife', 'gardener', 'What', 'kind', 'wife', 'makes', 'I', 'know', 'excellent', 'cook', 'James', 'hand', 'good', 'gardener', 'I', 'support', 'idleness', 'give', 'lodge', 'live', 'solely', 'account', 'Caroline', '’s', 'cooking', 'I', 'n’t', 'suppose', '’ll', 'stay', 'said', 'Pagett', 'You', 'always', 'cheerful', 'fellow', 'I', 'said', 'I', 'expect', 'I', 'shall', 'go', 'back', 'England', 'Pagett', 'clearly', 'intends', 'I', 'shall', 'And', 'Caroline', 'pacify', 'Three', 'days', 'later', 'It', 'incredible']"
3,The Missing Will,9,CHAPTER VIII,8,"one who can get away from England in winter does not do so! It is an abominable climate. All this trouble is very annoying. The house-agents say it will be next to impossible to let the Mill House after all the publicity. Caroline has been pacified—with double pay. We could have sent her a cable to that effect from Cannes. In fact, as I have said all along, there was no earthly purpose to serve by our coming over. I shall go back to-morrow. _One day later._ Several very surprising things have occurred. To begin with, I met Augustus Milray, the most perfect example of an old ass the present Government has produced. His manner oozed diplomatic secrecy as he drew me aside in the Club into a quiet corner. He talked a","['one', 'get', 'away', 'England', 'winter', 'It', 'abominable', 'climate', 'All', 'trouble', 'annoying', 'The', 'house', 'agents', 'say', 'next', 'impossible', 'let', 'Mill', 'House', 'publicity', 'Caroline', 'pacified', 'double', 'pay', 'We', 'could', 'sent', 'cable', 'effect', 'Cannes', 'In', 'fact', 'I', 'said', 'along', 'earthly', 'purpose', 'serve', 'coming', 'I', 'shall', 'go', 'back', 'morrow', 'One', 'day', 'later', 'Several', 'surprising', 'things', 'occurred', 'To', 'begin', 'I', 'met', 'Augustus', 'Milray', 'perfect', 'example', 'old', 'ass', 'present', 'Government', 'produced', 'His', 'manner', 'oozed', 'diplomatic', 'secrecy', 'drew', 'aside', 'Club', 'quiet', 'corner', 'He', 'talked']"
3,The Missing Will,9,CHAPTER VIII,9,"good deal. About South Africa and the industrial situation there. About the growing rumours of a strike on the Rand. Of the secret causes actuating that strike. I listened as patiently as I could. Finally, he dropped his voice to a whisper and explained that certain documents had come to light which ought to be placed in the hands of General Smuts. “I’ve no doubt you’re quite right,” I said, stifling a yawn. “But how are we to get them to him? Our position in the matter is delicate—very delicate.” “What’s wrong with the post?” I said cheerfully. “Put a two-penny stamp on and drop ’em in the nearest letter-box.” He seemed quite shocked at the suggestion. “My dear Pedler! The common post!” It has always been a mystery to me why Governments","['good', 'deal', 'About', 'South', 'Africa', 'industrial', 'situation', 'About', 'growing', 'rumours', 'strike', 'Rand', 'Of', 'secret', 'causes', 'actuating', 'strike', 'I', 'listened', 'patiently', 'I', 'could', 'Finally', 'dropped', 'voice', 'whisper', 'explained', 'certain', 'documents', 'come', 'light', 'ought', 'placed', 'hands', 'General', 'Smuts', 'I', '’ve', 'doubt', '’re', 'quite', 'right', 'I', 'said', 'stifling', 'yawn', 'But', 'get', 'Our', 'position', 'matter', 'delicate', 'delicate', 'What', '’s', 'wrong', 'post', 'I', 'said', 'cheerfully', 'Put', 'two', 'penny', 'stamp', 'drop', '’em', 'nearest', 'letter', 'box', 'He', 'seemed', 'quite', 'shocked', 'suggestion', 'My', 'dear', 'Pedler', 'The', 'common', 'post', 'It', 'always', 'mystery', 'Governments']"
